userid,attractionid,attraction,attractiontype,rating
49235,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
25796,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
42801,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
38250,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
20727,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
3797,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
34478,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
80839,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
57715,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
430,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
50924,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
12441,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
13767,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
83083,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
67335,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
26664,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
29104,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,3
46791,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
13930,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
37679,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
31183,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
81923,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
35427,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,3
4640,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
84015,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
28519,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
28783,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,3
76737,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
46410,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
5169,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
2937,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,3
65750,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,3
62646,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
61182,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
37169,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
63635,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,3
34953,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
60418,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,3
77520,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
19499,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
81319,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
55963,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
3191,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
29231,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
83742,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
74894,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
66360,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,2
76350,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
36294,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
70975,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
57760,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
71173,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
55069,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
2878,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
4839,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
56911,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
2210,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
13058,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
67654,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
68788,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
88145,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,3
76708,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
46085,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
42956,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
12427,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,2
27351,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
85337,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
74646,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,3
37155,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
38951,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
62650,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
25033,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
79273,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
24842,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
84205,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
888,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
6338,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
60981,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
41170,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
39941,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
76736,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,3
56619,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
60086,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
4241,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
75570,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
30077,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
65709,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
34046,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
71224,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
32480,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
79138,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
23552,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
62128,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
76844,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
56871,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
63172,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
41190,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,3
70503,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,3
54831,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
11313,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
24216,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,3
979,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
21188,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
5161,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,3
73568,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
4047,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
57016,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
50471,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
58291,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
14039,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
53658,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
69830,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
75071,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
43695,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,2
637,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
38856,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
21599,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
65176,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
14749,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
65051,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
78819,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,3
46870,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,3
60442,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,3
72047,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
40187,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
65116,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
15306,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
78640,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
28871,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,3
37661,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
5407,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
38666,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
30655,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
46863,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
77012,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
2304,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
18505,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
37467,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
81957,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
84923,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
41442,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
85585,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
47877,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
48884,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
3367,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
6367,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
31693,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
54709,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
24345,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
46132,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
73713,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,3
72704,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
25164,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
52094,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
8957,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
6145,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,3
52323,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
13239,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,3
25725,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,3
19488,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
46074,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
60363,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
66015,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,1
79465,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
13876,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
87206,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,3
87661,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
58237,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
76904,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
41663,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
56536,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,3
79722,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
74725,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
9516,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
52142,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
54229,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
60760,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
240,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
48435,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
29544,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
54799,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,2
31703,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
65334,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,3
71615,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
69334,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
54285,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,3
65843,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
76905,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
7835,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
54377,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
24042,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
26656,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
9411,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
16763,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
72724,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
85508,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,2
11616,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
81471,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
5596,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
58281,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,2
50631,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
6557,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
16536,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
78147,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
24713,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
81049,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,3
62249,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
69172,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
36055,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
80012,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
47795,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
32523,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
47551,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
29694,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
68787,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
24098,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
75675,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
68243,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
49746,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
43305,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
26525,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
37291,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
49086,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
33081,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
27485,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
64143,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
79523,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,3
11165,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
67481,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
19208,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
87894,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
66059,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,2
43677,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
2063,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,2
49391,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
58498,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
30903,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
49871,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
52495,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
71258,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,3
65881,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
9456,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,3
38748,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
64413,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,3
35820,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,2
78371,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
2061,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
40725,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
87357,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
61509,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
39546,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
24686,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
41776,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
61968,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
77495,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
956,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
57425,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
82343,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
36054,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
12270,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,3
17469,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,5
38749,748,Tegalalang Rice Terrace,Points of Interest & Landmarks,4
